sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
14990,0.0689,0.1076,0.101,0.1244,0.2105,0.2283,0.224,0.2315,0.1541,0.1111, Gandom,,,,,
14991,0.074,0.1066,0.0996,0.1259,0.2403,0.2641,0.2639,0.2747,0.1739,0.1246, Gandom,,,,,
14992,0.0564,0.093,0.0674,0.1259,0.2403,0.2641,0.3528,0.2747,0.1739,0.1246, Gandom,,,,,
14993,0.0689,0.1076,0.101,0.1244,0.2105,0.2283,0.224,0.2315,0.1541,0.1111, Gandom,,,,,
14994,0.0581,0.093,0.0629,0.1259,0.2403,0.2641,0.3407,0.2747,0.1739,0.1246, Gandom,,,,,
14995,0.0841,0.1144,0.121,0.1436,0.195,0.2127,0.2236,0.2226,0.1922,0.1674, Gandom,,,,,
14996,0.0561,0.0963,0.0674,0.1244,0.2105,0.2283,0.3016,0.2315,0.1541,0.1111, Gandom,,,,,
14997,0.0745,0.113,0.1102,0.1345,0.1853,0.1894,0.212,0.1948,0.1788,0.15, Gandom,,,,,
14998,0.081,0.114,0.1112,0.1365,0.2258,0.2359,0.2692,0.2482,0.1824,0.1392, Gandom,,,,,
14999,0.0689,0.1076,0.101,0.1244,0.2105,0.2283,0.224,0.2315,0.1541,0.1111, Gandom,,,,,
15000,0.074,0.1066,0.0996,0.1259,0.2403,0.2641,0.2639,0.2747,0.1739,0.1246, Gandom,,,,,
15001,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15002,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15003,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15004,0.0669,0.0886,0.0661,0.1003,0.2755,0.3379,0.3392,0.3442,0.144,0.0748, Ghazi,,,,,
15005,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15006,0.0623,0.0815,0.0601,0.1055,0.2736,0.3464,0.3554,0.3457,0.1531,0.0831, Ghazi,,,,,
15007,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15008,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15009,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15010,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15011,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15012,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15013,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15014,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15015,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15016,0.0669,0.0886,0.0661,0.1003,0.2755,0.3379,0.3392,0.3442,0.144,0.0748, Ghazi,,,,,
15017,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15018,0.0639,0.074,0.0555,0.0977,0.2712,0.3447,0.3342,0.3475,0.1423,0.0719, Ghazi,,,,,
15019,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15020,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15021,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15022,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15023,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15024,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15025,0.0639,0.074,0.0555,0.0977,0.2712,0.3447,0.3342,0.3475,0.1423,0.0719, Ghazi,,,,,
15026,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15027,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15028,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15029,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15030,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15031,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15032,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15033,0.0607,0.0773,0.0526,0.1003,0.2755,0.3379,0.3662,0.3442,0.144,0.0748, Ghazi,,,,,
15034,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15035,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15036,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15037,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15038,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15039,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15040,0.0607,0.0773,0.0526,0.1003,0.2755,0.3379,0.3662,0.3442,0.144,0.0748, Ghazi,,,,,
15041,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15042,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15043,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15044,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15045,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15046,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15047,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15048,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15049,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15050,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15051,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15052,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15053,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15054,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15055,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15056,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15057,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15058,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15059,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15060,0.0597,0.0733,0.0461,0.091,0.2894,0.3648,0.3848,0.3774,0.135,0.0631, Ghazi,,,,,
15061,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15062,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15063,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15064,0.0639,0.074,0.0555,0.0977,0.2712,0.3447,0.3342,0.3475,0.1423,0.0719, Ghazi,,,,,
15065,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15066,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15067,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15068,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15069,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15070,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15071,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15072,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15073,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15074,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15075,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15076,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15077,0.0597,0.0733,0.0461,0.091,0.2894,0.3648,0.3848,0.3774,0.135,0.0631, Ghazi,,,,,
15078,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15079,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15080,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15081,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15082,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15083,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15084,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15085,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15086,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15087,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15088,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15089,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15090,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15091,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15092,0.0623,0.0815,0.0601,0.1055,0.2736,0.3464,0.3554,0.3457,0.1531,0.0831, Ghazi,,,,,
15093,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15094,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15095,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15096,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15097,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15098,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15099,0.0607,0.0773,0.0526,0.1003,0.2755,0.3379,0.3662,0.3442,0.144,0.0748, Ghazi,,,,,
15100,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15101,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15102,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15103,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15104,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15105,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15106,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15107,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15108,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15109,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15110,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15111,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15112,0.0597,0.0733,0.0461,0.091,0.2894,0.3648,0.3848,0.3774,0.135,0.0631, Ghazi,,,,,
15113,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15114,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15115,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15116,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15117,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15118,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15119,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15120,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15121,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15122,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15123,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15124,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15125,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15126,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15127,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15128,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15129,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15130,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15131,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15132,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15133,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15134,0.0569,0.0709,0.0453,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15135,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15136,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15137,0.0675,0.0806,0.0576,0.1009,0.2703,0.3386,0.3476,0.3391,0.1399,0.0713, Ghazi,,,,,
15138,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15139,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15140,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15141,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15142,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15143,0.0669,0.0886,0.0661,0.1003,0.2755,0.3379,0.3392,0.3442,0.144,0.0748, Ghazi,,,,,
15144,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15145,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15146,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15147,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15148,0.0597,0.0733,0.0461,0.091,0.2894,0.3648,0.3848,0.3774,0.135,0.0631, Ghazi,,,,,
15149,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15150,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15151,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15152,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15153,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15154,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15155,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15156,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15157,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15158,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15159,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15160,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15161,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15162,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15163,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15164,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15165,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15166,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15167,0.0638,0.0753,0.0496,0.0898,0.278,0.3592,0.3682,0.3628,0.1366,0.0642, Ghazi,,,,,
15168,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15169,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15170,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15171,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15172,0.059,0.0816,0.0527,0.1009,0.2703,0.3386,0.3664,0.3391,0.1399,0.0713, Ghazi,,,,,
15173,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15174,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15175,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15176,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15177,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15178,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15179,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15180,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15181,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15182,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15183,0.0594,0.0755,0.0498,0.0898,0.278,0.3592,0.375,0.3628,0.1366,0.0642, Ghazi,,,,,
15184,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15185,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15186,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15187,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15188,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15189,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15190,0.0652,0.0761,0.0609,0.0977,0.2712,0.3447,0.3442,0.3475,0.1423,0.0719, Ghazi,,,,,
15191,0.0644,0.082,0.0541,0.1003,0.2755,0.3379,0.352,0.3442,0.144,0.0748, Ghazi,,,,,
15192,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15193,0.0655,0.0819,0.059,0.1009,0.2703,0.3386,0.3254,0.3391,0.1399,0.0713, Ghazi,,,,,
15194,0.0648,0.0805,0.0626,0.1055,0.2736,0.3464,0.3528,0.3457,0.1531,0.0831, Ghazi,,,,,
15195,0.0611,0.0747,0.047,0.091,0.2894,0.3648,0.3798,0.3774,0.135,0.0631, Ghazi,,,,,
15196,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15197,0.0601,0.071,0.0453,0.0977,0.2712,0.3447,0.3846,0.3475,0.1423,0.0719, Ghazi,,,,,
15198,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
15199,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15200,0.0583,0.0725,0.0486,0.091,0.2894,0.3648,0.3884,0.3774,0.135,0.0631, Ghazi,,,,,
15201,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15202,0.0601,0.0747,0.0489,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15203,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15204,0.0605,0.075,0.0504,0.1055,0.2736,0.3464,0.3732,0.3457,0.1531,0.0831, Ghazi,,,,,
15205,0.0623,0.0755,0.0524,0.0898,0.278,0.3592,0.3742,0.3628,0.1366,0.0642, Ghazi,,,,,
15206,0.0597,0.0733,0.0461,0.091,0.2894,0.3648,0.3848,0.3774,0.135,0.0631, Ghazi,,,,,
15207,0.0594,0.0751,0.0502,0.0898,0.278,0.3592,0.3708,0.3628,0.1366,0.0642, Ghazi,,,,,
15208,0.0646,0.0764,0.0523,0.1003,0.2755,0.3379,0.3672,0.3442,0.144,0.0748, Ghazi,,,,,
15209,0.0669,0.0886,0.0661,0.1003,0.2755,0.3379,0.3392,0.3442,0.144,0.0748, Ghazi,,,,,
15210,0.0589,0.0742,0.046,0.0977,0.2712,0.3447,0.3862,0.3475,0.1423,0.0719, Ghazi,,,,,
15211,0.0623,0.0798,0.0541,0.1009,0.2703,0.3386,0.3654,0.3391,0.1399,0.0713, Ghazi,,,,,
